GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2021-10-08,12100028,Final,1610612742,1610612746,2021,1610612742,122.0,0.469,0.694,0.212,35.0,60.0,1610612746,114.0,0.435,0.778,0.394,31.0,39.0,1
2021-10-08,12100029,Final,1610612759,1610612748,2021,1610612759,105.0,0.455,0.684,0.333,28.0,39.0,1610612748,109.0,0.457,0.75,0.333,20.0,53.0,0
2021-10-08,12100030,Final,1610612743,1610612750,2021,1610612743,112.0,0.413,0.714,0.362,35.0,51.0,1610612750,114.0,0.434,0.783,0.25,23.0,46.0,0
2021-10-08,12100031,Final,1610612744,1610612747,2021,1610612744,121.0,0.454,0.722,0.357,30.0,42.0,1610612747,114.0,0.429,0.719,0.361,22.0,56.0,1
2021-10-07,12100022,Final,1610612766,1610612763,2021,1610612766,98.0,0.364,0.842,0.244,25.0,36.0,1610612763,128.0,0.5,0.667,0.35,26.0,68.0,0
2021-10-07,12100023,Final,1610612755,1610612761,2021,1610612755,125.0,0.54,0.765,0.486,28.0,37.0,1610612761,113.0,0.483,0.857,0.297,21.0,33.0,1
2021-10-07,12100024,Final,1610612745,1610612748,2021,1610612745,106.0,0.409,0.697,0.297,22.0,49.0,1610612748,113.0,0.482,0.679,0.3,28.0,47.0,0
2021-10-06,12100020,Final,1610612756,1610612747,2021,1610612756,117.0,0.444,0.947,0.393,31.0,52.0,1610612747,105.0,0.464,0.789,0.353,24.0,40.0,1
2021-10-06,12100015,Final,1610612765,1610612759,2021,1610612765,115.0,0.511,0.846,0.353,25.0,41.0,1610612759,105.0,0.419,0.625,0.343,22.0,57.0,1
2021-10-06,12100016,Final,1610612737,1610612739,2021,1610612737,96.0,0.396,0.765,0.407,27.0,45.0,1610612739,99.0,0.442,0.733,0.3,23.0,44.0,0
2021-10-06,12100017,Final,1610612740,1610612753,2021,1610612740,104.0,0.385,0.706,0.514,28.0,53.0,1610612753,86.0,0.36,0.929,0.324,19.0,47.0,1
2021-10-06,12100018,Final,1610612742,1610612762,2021,1610612742,111.0,0.473,0.7,0.367,25.0,54.0,1610612762,101.0,0.415,0.636,0.308,26.0,40.0,1
2021-10-06,12100019,Final,1610612744,1610612743,2021,1610612744,118.0,0.476,0.792,0.457,27.0,42.0,1610612743,116.0,0.484,0.867,0.385,28.0,43.0,1
2021-10-06,12100021,Final,1610612746,1610612758,2021,1610612746,98.0,0.38,0.76,0.257,19.0,56.0,1610612758,113.0,0.449,0.647,0.326,24.0,50.0,0
2021-10-05,12100011,Final,1610612752,1610612754,2021,1610612752,125.0,0.465,0.917,0.297,26.0,49.0,1610612754,104.0,0.413,0.813,0.341,26.0,54.0,1
2021-10-05,12100012,Final,1610612741,1610612739,2021,1610612741,131.0,0.468,0.722,0.432,36.0,57.0,1610612739,95.0,0.357,0.714,0.303,21.0,51.0,1
2021-10-05,12100013,Final,1610612745,1610612764,2021,1610612745,125.0,0.512,0.595,0.395,24.0,48.0,1610612764,119.0,0.438,0.778,0.31,19.0,45.0,1
2021-10-05,12100014,Final,1610612763,1610612749,2021,1610612763,87.0,0.467,0.8,0.31,22.0,42.0,1610612749,77.0,0.419,0.75,0.281,21.0,35.0,1
2021-10-04,12100002,Final,1610612761,1610612755,2021,1610612761,123.0,0.5,0.667,0.441,33.0,57.0,1610612755,107.0,0.417,0.731,0.235,19.0,40.0,1
2021-10-04,12100003,Final,1610612738,1610612753,2021,1610612738,98.0,0.352,0.87,0.35,19.0,51.0,1610612753,97.0,0.404,0.571,0.405,25.0,50.0,1
2021-10-04,12100004,Final,1610612748,1610612737,2021,1610612748,125.0,0.524,0.75,0.512,28.0,44.0,1610612737,99.0,0.4,0.917,0.237,19.0,33.0,1
2021-10-04,12100005,Final,1610612750,1610612740,2021,1610612750,117.0,0.457,0.773,0.326,30.0,49.0,1610612740,114.0,0.414,0.769,0.324,21.0,53.0,1
2021-10-04,12100006,Final,1610612760,1610612766,2021,1610612760,97.0,0.384,0.696,0.319,21.0,43.0,1610612766,113.0,0.494,0.667,0.273,25.0,54.0,0
2021-10-04,12100007,Final,1610612759,1610612762,2021,1610612759,111.0,0.465,0.76,0.353,22.0,60.0,1610612762,85.0,0.317,0.6,0.233,14.0,47.0,1
2021-10-04,12100008,Final,1610612757,1610612744,2021,1610612757,107.0,0.446,0.773,0.421,21.0,53.0,1610612744,121.0,0.42,0.765,0.348,32.0,47.0,0
2021-10-04,12100009,Final,1610612758,1610612756,2021,1610612758,117.0,0.473,0.684,0.34,22.0,51.0,1610612756,106.0,0.467,0.846,0.314,24.0,38.0,1
2021-10-04,12100010,Final,1610612746,1610612743,2021,1610612746,103.0,0.432,0.76,0.333,26.0,52.0,1610612743,102.0,0.43,0.621,0.27,20.0,45.0,1
2021-10-03,12100001,Final,1610612747,1610612751,2021,1610612747,97.0,0.364,0.688,0.314,17.0,41.0,1610612751,123.0,0.483,0.725,0.417,20.0,54.0,0
